family,source,row,feature,stratum,n,mean_cos,max_cos,bo_1,bo_2,bo_4,bo_8,bo_16,bo_32,bo_64,n_sae_gated
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,860,93371,2,64,0.125042,0.230988,0.125042,0.138802,0.152058,0.163523,0.182813,0.207478,0.230988,6513
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,861,93659,2,64,0.102524,0.143966,0.102524,0.111115,0.11727,0.124844,0.131552,0.139429,0.143966,5492
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,862,95303,2,64,0.11377,0.136103,0.11377,0.11889,0.122961,0.12779,0.13047,0.133074,0.136103,5545
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,863,96678,2,64,0.081899,0.130088,0.081899,0.091402,0.099404,0.106296,0.112406,0.127146,0.130088,5767
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,864,98564,2,64,0.156566,0.235285,0.156566,0.167409,0.179668,0.187233,0.197931,0.216052,0.235285,5666
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,865,99039,2,64,0.272795,0.333499,0.272795,0.286035,0.297224,0.308368,0.315417,0.326851,0.333499,5720
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,866,99364,2,64,0.129357,0.151542,0.129357,0.134573,0.139336,0.142393,0.145614,0.148995,0.151542,4523
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,867,99433,2,64,0.092645,0.120957,0.092645,0.099249,0.10459,0.108385,0.111411,0.114811,0.120957,3632
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,868,102208,2,64,0.16769,0.220524,0.16769,0.176536,0.187055,0.193221,0.201847,0.20833,0.220524,5222
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,869,103527,2,64,0.134408,0.162129,0.134408,0.143448,0.149632,0.153029,0.157167,0.161969,0.162129,5639
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,870,104573,2,64,0.165012,0.198195,0.165012,0.171421,0.177789,0.182459,0.189622,0.19418,0.198195,4150
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,871,107376,2,64,0.115589,0.160402,0.115589,0.124566,0.135419,0.14268,0.153308,0.158556,0.160402,4565
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,872,109363,2,64,0.096988,0.131179,0.096988,0.106065,0.113321,0.118623,0.122591,0.127407,0.131179,6544
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,873,110380,2,64,0.119532,0.133417,0.119532,0.123446,0.125534,0.127946,0.130736,0.132724,0.133417,5826
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,874,111788,2,64,0.116405,0.156156,0.116405,0.136488,0.14657,0.149847,0.154852,0.155819,0.156156,4975
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,875,113465,2,64,0.096471,0.124689,0.096471,0.103634,0.109232,0.116143,0.118793,0.12103,0.124689,5976
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,876,114554,2,64,0.221322,0.262274,0.221322,0.237248,0.242961,0.247174,0.251555,0.255593,0.262274,5554
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,877,119021,2,64,0.038126,0.090876,0.038126,0.054255,0.069133,0.076287,0.082963,0.085858,0.090876,5787
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,878,119906,2,64,0.226438,0.28576,0.226438,0.239465,0.248196,0.255841,0.262581,0.275516,0.28576,5578
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,879,120813,2,64,0.144189,0.166826,0.144189,0.148157,0.152267,0.156188,0.159773,0.163322,0.166826,4694
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,880,122034,2,64,0.124724,0.142698,0.124724,0.131835,0.136137,0.138309,0.139292,0.142037,0.142698,5911
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,881,123399,2,64,0.162132,0.217966,0.162132,0.172131,0.181213,0.1963,0.207243,0.21727,0.217966,5565
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,882,123510,2,64,0.029258,0.043955,0.029258,0.032314,0.035789,0.038617,0.041022,0.041866,0.043955,5275
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,883,123883,2,64,0.085672,0.13222,0.085672,0.099517,0.109106,0.115118,0.121699,0.129661,0.13222,5953
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,884,124137,2,64,0.151019,0.193875,0.151019,0.163397,0.172413,0.179514,0.189692,0.192567,0.193875,4226
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,885,125222,2,64,0.164723,0.201148,0.164723,0.175065,0.182381,0.192005,0.19717,0.200232,0.201148,5537
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,886,125759,2,64,0.140517,0.184269,0.140517,0.149437,0.159984,0.168258,0.17598,0.179974,0.184269,5350
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,887,125808,2,64,0.18916,0.290573,0.18916,0.223702,0.245471,0.257289,0.262863,0.269837,0.290573,5397
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,888,125824,2,64,0.188341,0.243987,0.188341,0.200006,0.206927,0.215611,0.224419,0.235274,0.243987,5247
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,889,126149,2,64,0.144735,0.182371,0.144735,0.155143,0.163351,0.172105,0.176504,0.180297,0.182371,5342
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,890,126245,2,64,0.178613,0.295061,0.178613,0.201958,0.235103,0.247818,0.269201,0.283714,0.295061,5020
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,891,126599,2,64,0.219307,0.272688,0.219307,0.236102,0.249887,0.259287,0.265362,0.267022,0.272688,4365
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,892,127479,2,64,0.153126,0.192745,0.153126,0.163695,0.168413,0.177154,0.184899,0.187947,0.192745,5115
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,893,128572,2,64,0.139451,0.157861,0.139451,0.144164,0.147767,0.149604,0.152013,0.15489,0.157861,5435
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,894,129824,2,64,0.001132,0.009355,0.001132,0.003072,0.004618,0.006201,0.007445,0.008336,0.009355,5560
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,895,130173,2,64,0.116855,0.135327,0.116855,0.123372,0.126969,0.129216,0.132115,0.13281,0.135327,4958
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,896,751,3,64,0.109804,0.139769,0.109804,0.115506,0.119893,0.125549,0.130136,0.133417,0.139769,5356
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,897,1789,3,64,0.066372,0.081669,0.066372,0.069621,0.073071,0.077036,0.08009,0.081423,0.081669,6151
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,898,2438,3,64,0.01935,0.036275,0.01935,0.023081,0.026505,0.031615,0.034517,0.03514,0.036275,6030
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,899,2543,3,64,0.101242,0.124168,0.101242,0.107242,0.110756,0.114289,0.117831,0.122126,0.124168,5143
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,900,3407,3,64,0.173054,0.242444,0.173054,0.184857,0.199705,0.212466,0.221746,0.230284,0.242444,5872
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,901,3759,3,64,0.163065,0.254321,0.163065,0.178459,0.196344,0.210016,0.218247,0.232518,0.254321,5709
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,902,4282,3,64,0.083431,0.12203,0.083431,0.092057,0.099883,0.107819,0.11121,0.115764,0.12203,4673
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,903,5683,3,64,0.004157,0.015306,0.004157,0.007468,0.010105,0.012649,0.014012,0.01426,0.015306,5560
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,904,6242,3,64,0.032966,0.063413,0.032966,0.042092,0.047186,0.051424,0.056411,0.060964,0.063413,6847
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,905,7137,3,64,0.124318,0.146009,0.124318,0.129556,0.13363,0.137323,0.141352,0.145004,0.146009,5458
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,906,7408,3,64,0.081316,0.13827,0.081316,0.097206,0.106822,0.116011,0.124823,0.136082,0.13827,5644
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,907,7569,3,64,0.042446,0.069265,0.042446,0.04999,0.055986,0.060847,0.065344,0.067629,0.069265,5529
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,908,8401,3,64,0.066433,0.088299,0.066433,0.071856,0.075223,0.078231,0.082286,0.083855,0.088299,5934
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,909,9159,3,64,0.114703,0.15431,0.114703,0.130056,0.141401,0.148516,0.151831,0.154229,0.15431,5098
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,910,9481,3,64,0.051586,0.099982,0.051586,0.059085,0.068881,0.082309,0.088923,0.099405,0.099982,5475
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,911,10332,3,64,0.082352,0.126197,0.082352,0.091305,0.099504,0.106975,0.115849,0.1227,0.126197,5204
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,912,10960,3,64,0.144456,0.204108,0.144456,0.152092,0.161011,0.168906,0.178243,0.1885,0.204108,5234
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,913,13067,3,64,0.060368,0.086066,0.060368,0.064693,0.069049,0.071766,0.077327,0.082077,0.086066,5523
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,914,14514,3,64,0.134426,0.176558,0.134426,0.143743,0.152946,0.158822,0.165303,0.17203,0.176558,5490
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,915,15273,3,64,0.091854,0.119989,0.091854,0.099141,0.105245,0.11004,0.113034,0.119107,0.119989,5407
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,916,15562,3,64,0.164696,0.209445,0.164696,0.178033,0.186211,0.192325,0.201409,0.204275,0.209445,4993
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,917,16408,3,64,0.043231,0.056604,0.043231,0.04776,0.053855,0.055504,0.056604,0.056604,0.056604,4572
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,918,16599,3,64,0.135237,0.172873,0.135237,0.142213,0.146626,0.152579,0.155372,0.160411,0.172873,5691
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,919,20659,3,64,0.131586,0.157712,0.131586,0.137602,0.144951,0.149695,0.153099,0.156871,0.157712,5233
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,920,21303,3,64,0.054032,0.118301,0.054032,0.067721,0.088093,0.102058,0.110883,0.115574,0.118301,4664
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,921,25244,3,64,0.051166,0.10011,0.051166,0.062437,0.073068,0.081908,0.088245,0.092994,0.10011,5592
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,922,25773,3,64,0.081983,0.102616,0.081983,0.088098,0.091804,0.095333,0.097841,0.100218,0.102616,4758
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,923,28280,3,64,0.075062,0.10088,0.075062,0.082217,0.086952,0.091309,0.092918,0.098967,0.10088,4780
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,924,28806,3,64,0.088065,0.134096,0.088065,0.095746,0.103286,0.109823,0.123499,0.131442,0.134096,4519
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,925,31053,3,64,0.06452,0.083415,0.06452,0.068174,0.071753,0.075831,0.079341,0.081724,0.083415,5946
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,926,31385,3,64,0.095658,0.1416,0.095658,0.104235,0.111635,0.118276,0.125008,0.132047,0.1416,4900
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,927,33228,3,64,0.1536,0.186203,0.1536,0.16331,0.168653,0.17961,0.183384,0.185478,0.186203,5558
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,928,34212,3,64,0.151495,0.19836,0.151495,0.164436,0.173521,0.183013,0.187197,0.191739,0.19836,4752
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,929,37463,3,64,0.094291,0.110193,0.094291,0.098777,0.102937,0.105043,0.108065,0.109153,0.110193,5165
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,930,37758,3,64,0.034066,0.081799,0.034066,0.041521,0.050212,0.057859,0.065127,0.075011,0.081799,6340
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,931,38618,3,64,0.017302,0.026907,0.017302,0.02017,0.022642,0.023984,0.024989,0.026166,0.026907,6010
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,932,39431,3,64,0.076156,0.114794,0.076156,0.081567,0.088174,0.094414,0.098841,0.106353,0.114794,4730
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,933,39646,3,64,0.050365,0.082414,0.050365,0.06113,0.071037,0.076095,0.080356,0.080681,0.082414,5117
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,934,39876,3,64,0.074726,0.107417,0.074726,0.083957,0.092174,0.09895,0.102733,0.105546,0.107417,5461
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,935,39924,3,64,0.095811,0.151013,0.095811,0.109591,0.120311,0.131495,0.141814,0.145253,0.151013,6231
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,936,40064,3,64,0.142539,0.20033,0.142539,0.160341,0.176223,0.185969,0.195339,0.198434,0.20033,5255
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,937,41278,3,64,0.1041,0.133398,0.1041,0.110451,0.117049,0.122085,0.127603,0.131041,0.133398,4828
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,938,41351,3,64,0.167977,0.265644,0.167977,0.18315,0.197995,0.206425,0.227636,0.243929,0.265644,5815
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,939,41459,3,64,0.174374,0.221043,0.174374,0.184859,0.196156,0.204988,0.21143,0.215415,0.221043,5525
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,940,42724,3,64,0.106004,0.131876,0.106004,0.115994,0.12112,0.124547,0.126471,0.131569,0.131876,5603
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,941,42890,3,64,0.057351,0.074998,0.057351,0.064652,0.067473,0.070748,0.072003,0.074658,0.074998,5676
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,942,45003,3,64,0.020442,0.053072,0.020442,0.029135,0.036663,0.040726,0.046173,0.050986,0.053072,6403
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,943,48401,3,64,0.123287,0.161738,0.123287,0.132964,0.139241,0.145413,0.152204,0.154239,0.161738,5449
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,944,48421,3,64,0.123399,0.143594,0.123399,0.127695,0.131509,0.134003,0.136101,0.139253,0.143594,5273
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,945,49826,3,64,0.042148,0.06579,0.042148,0.049304,0.053065,0.056402,0.059189,0.063242,0.06579,4964
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,946,50218,3,64,0.105707,0.127257,0.105707,0.1124,0.117952,0.120685,0.125018,0.126493,0.127257,5933
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,947,51982,3,64,0.033154,0.054741,0.033154,0.040888,0.045498,0.049122,0.05247,0.05371,0.054741,5362
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,948,52020,3,64,0.079836,0.138053,0.079836,0.093817,0.107395,0.115906,0.121753,0.134809,0.138053,5275
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,949,53100,3,64,0.170917,0.200105,0.170917,0.177621,0.18273,0.188214,0.196878,0.198823,0.200105,4561
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,950,53743,3,64,0.147195,0.165499,0.147195,0.154949,0.160584,0.162384,0.163764,0.164865,0.165499,6565
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,951,54725,3,64,0.127318,0.167742,0.127318,0.140408,0.14944,0.15625,0.158336,0.160824,0.167742,4893
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,952,54785,3,64,0.074325,0.09242,0.074325,0.079929,0.08457,0.088609,0.090139,0.091568,0.09242,4386
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,953,55004,3,64,0.030547,0.064562,0.030547,0.036911,0.044052,0.050268,0.056149,0.058033,0.064562,5293
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,954,55005,3,64,0.112637,0.14623,0.112637,0.121783,0.129912,0.137749,0.139783,0.144324,0.14623,5214
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,955,55009,3,64,0.139725,0.169056,0.139725,0.14735,0.154293,0.16076,0.164461,0.166062,0.169056,5300
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,956,56997,3,64,0.076811,0.134237,0.076811,0.088268,0.100952,0.113352,0.125767,0.131076,0.134237,5456
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,957,57530,3,64,0.010396,0.024387,0.010396,0.015197,0.018889,0.021427,0.023162,0.023808,0.024387,6201
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,958,58641,3,64,0.191771,0.259457,0.191771,0.20657,0.217532,0.231529,0.242444,0.246955,0.259457,5638
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,959,58998,3,64,0.131971,0.194439,0.131971,0.141622,0.150731,0.159523,0.168654,0.177284,0.194439,5939
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,960,59482,3,64,0.134655,0.166841,0.134655,0.144005,0.150808,0.156632,0.161951,0.166703,0.166841,4312
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,961,59500,3,64,0.202332,0.254079,0.202332,0.218281,0.229341,0.240553,0.249587,0.253487,0.254079,4849
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,962,61532,3,64,0.115782,0.14738,0.115782,0.127213,0.137254,0.14133,0.144282,0.14613,0.14738,5121
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,963,63883,3,64,0.091573,0.118753,0.091573,0.098125,0.10448,0.108006,0.109344,0.115292,0.118753,5860
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,964,64475,3,64,0.051956,0.073778,0.051956,0.056876,0.061124,0.063827,0.065677,0.06955,0.073778,5524
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,965,65614,3,64,0.047742,0.076386,0.047742,0.055829,0.062697,0.067945,0.071765,0.076037,0.076386,5880
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,966,65629,3,64,0.094915,0.118915,0.094915,0.102454,0.106635,0.111945,0.114538,0.116584,0.118915,6314
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,967,65705,3,64,0.156995,0.198431,0.156995,0.167913,0.176288,0.183357,0.191978,0.194027,0.198431,5192
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,968,66557,3,64,0.060587,0.102285,0.060587,0.067752,0.07469,0.083096,0.087965,0.092351,0.102285,5466
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,969,66908,3,64,0.104892,0.121457,0.104892,0.110289,0.114942,0.119339,0.120592,0.1214,0.121457,4784
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,970,68306,3,64,0.09008,0.116375,0.09008,0.093883,0.097843,0.101472,0.105539,0.111658,0.116375,4430
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,971,69266,3,64,0.073041,0.091473,0.073041,0.077822,0.082552,0.086234,0.089402,0.090353,0.091473,5671
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,972,73011,3,64,0.071588,0.084036,0.071588,0.074503,0.077205,0.079756,0.081587,0.082776,0.084036,5170
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,973,73273,3,64,0.108593,0.197066,0.108593,0.12504,0.139864,0.153056,0.166996,0.181315,0.197066,5850
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,974,73531,3,64,0.084581,0.102651,0.084581,0.08886,0.092982,0.096816,0.098859,0.101349,0.102651,5963
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,975,73659,3,64,0.108934,0.145026,0.108934,0.119096,0.12573,0.128711,0.132955,0.136993,0.145026,5455
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,976,74015,3,64,0.138948,0.178935,0.138948,0.148872,0.157664,0.165789,0.172129,0.175749,0.178935,4797
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,977,74934,3,64,0.075239,0.091962,0.075239,0.078896,0.082399,0.085556,0.087424,0.089938,0.091962,5789
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,978,74947,3,64,0.119606,0.143746,0.119606,0.127201,0.131342,0.135398,0.138427,0.140136,0.143746,5971
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,979,77665,3,64,0.014486,0.040691,0.014486,0.019269,0.025443,0.031426,0.034695,0.039447,0.040691,5643
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,980,78210,3,64,0.06385,0.110632,0.06385,0.075848,0.084363,0.090183,0.094838,0.100951,0.110632,5918
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,981,80172,3,64,0.12427,0.143063,0.12427,0.128476,0.132418,0.134771,0.13827,0.141127,0.143063,4844
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,982,80656,3,64,0.067015,0.092155,0.067015,0.07199,0.078793,0.082588,0.08611,0.088407,0.092155,5434
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,983,81732,3,64,0.137596,0.175132,0.137596,0.148912,0.15958,0.168571,0.171819,0.172498,0.175132,4812
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,984,83176,3,64,0.157764,0.207875,0.157764,0.17091,0.181907,0.187632,0.192524,0.199866,0.207875,5811
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,985,84125,3,64,0.110921,0.141603,0.110921,0.117289,0.122118,0.128892,0.134185,0.137056,0.141603,4582
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,986,84602,3,64,0.032388,0.073834,0.032388,0.041032,0.048666,0.05569,0.062237,0.063593,0.073834,5207
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,987,86953,3,64,0.107435,0.149264,0.107435,0.116334,0.124508,0.131247,0.139497,0.141676,0.149264,5404
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,988,87074,3,64,0.197274,0.246735,0.197274,0.205823,0.212167,0.219326,0.224022,0.236219,0.246735,5270
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,989,87372,3,64,0.126892,0.150454,0.126892,0.133735,0.138109,0.142192,0.144434,0.146782,0.150454,4610
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,990,88156,3,64,0.13198,0.176888,0.13198,0.139599,0.14592,0.153131,0.156735,0.165443,0.176888,5943
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,991,89140,3,64,0.121888,0.152995,0.121888,0.13369,0.140454,0.145236,0.148363,0.151446,0.152995,5516
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,992,89194,3,64,0.099556,0.123498,0.099556,0.105638,0.110218,0.11408,0.116389,0.119491,0.123498,5035
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,993,90931,3,64,0.109001,0.142521,0.109001,0.119064,0.124932,0.131958,0.13648,0.140263,0.142521,5865
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,994,92001,3,64,0.167339,0.193122,0.167339,0.173049,0.177562,0.180915,0.18357,0.187625,0.193122,4668
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,995,98838,3,64,0.112282,0.152542,0.112282,0.12071,0.128131,0.134883,0.141436,0.147875,0.152542,5267
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,996,99073,3,64,0.143851,0.242617,0.143851,0.155806,0.168143,0.184657,0.201104,0.235956,0.242617,5021
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,997,99092,3,64,0.006353,0.02662,0.006353,0.010584,0.015685,0.018878,0.022841,0.025201,0.02662,5572
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,998,101555,3,64,0.087137,0.116446,0.087137,0.094706,0.101449,0.108643,0.112413,0.116059,0.116446,5286
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,999,105158,3,64,0.013079,0.03287,0.013079,0.016186,0.019097,0.022562,0.025772,0.027887,0.03287,5214
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,1000,105375,3,64,0.08818,0.109671,0.08818,0.09272,0.098037,0.102685,0.107097,0.108215,0.109671,5436
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,1001,105570,3,64,0.114623,0.138552,0.114623,0.122592,0.127646,0.131313,0.133201,0.134408,0.138552,5171
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,1002,106234,3,64,0.120162,0.141409,0.120162,0.123974,0.128116,0.132866,0.136688,0.139432,0.141409,4679
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,1003,107846,3,64,0.1735,0.221993,0.1735,0.183622,0.197135,0.20558,0.215205,0.218412,0.221993,4812
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,1004,108681,3,64,0.104874,0.139703,0.104874,0.113336,0.123821,0.128552,0.131829,0.13906,0.139703,6539
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,1005,112687,3,64,0.127178,0.149415,0.127178,0.132819,0.137243,0.140359,0.143031,0.145524,0.149415,5366
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,1006,116390,3,64,0.05112,0.084684,0.05112,0.055691,0.060799,0.064977,0.069946,0.074522,0.084684,6419
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,1007,120701,3,64,0.014058,0.033293,0.014058,0.017635,0.022278,0.025673,0.027794,0.03153,0.033293,5068
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,1008,120797,3,64,0.061357,0.087314,0.061357,0.068546,0.072704,0.076218,0.08037,0.084536,0.087314,5404
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,1009,121403,3,64,0.119187,0.152108,0.119187,0.128177,0.134559,0.139923,0.146179,0.149044,0.152108,5754
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,1010,122127,3,64,0.076889,0.12153,0.076889,0.086226,0.095429,0.10302,0.113582,0.119797,0.12153,6081
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,1011,123000,3,64,0.097078,0.119706,0.097078,0.102593,0.106298,0.109979,0.11324,0.115678,0.119706,5590
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,1012,123535,3,64,0.091709,0.123108,0.091709,0.096177,0.102158,0.108113,0.113174,0.121191,0.123108,5354
sae/l42-1b,2026-09-18_rl-last16-lr5e-7@vllm,1013,124235,3,64,0.018087,0.051547,0.018087,0.024102,0.031198,0.039089,0.045818,0.047754,0.051547,5561
