doc,coverage_n7,coverage_n13
14443,0.006329,0
14444,0,0
14445,0.011905,0
14446,0,0
14447,0.282794,0.2358
14448,0.004662,0
14449,0,0
14450,0.006667,0
14451,0,0
14452,0,0
14453,0,0
14454,0,0
14455,0.001546,0
14456,0.007905,0
14457,0.004525,0
14458,0.004954,0
14459,0,0
14460,0,0
14461,0.003521,0
14462,0.006378,0
14463,0.005794,0
14464,0.0125,0
14465,0,0
14466,0.014925,0
14467,0,0
14468,0,0
14469,0.008163,0
14470,0,0
14471,0,0
14472,0,0
14473,0.005376,0
14474,0,0
14475,0.003347,0
14476,0,0
14477,0,0
14478,0.00759,0
14479,0.051546,0
14480,0,0
14481,0,0
14482,0,0
14483,0.046243,0
14484,0.002674,0
14485,0.005357,0
14486,0.024648,0.003597
14487,0,0
14488,0,0
14489,0,0
14490,0.006982,0
14491,0.005764,0
14492,0,0
14493,0,0
14494,0.008357,0
14495,0,0
14496,0,0
14497,0.01581,0
14498,0,0
14499,0,0
14500,0,0
14501,0.000657,0
14502,0,0
14503,0,0
14504,0,0
14505,0,0
14506,0.002804,0
14507,0.003203,0
14508,0.0004,0
14509,0,0
14510,0,0
14511,0.017857,0
14512,0,0
14513,0.008621,0
14514,0,0
14515,0.000725,0
14516,0,0
14517,0,0
14518,0,0
14519,0,0
14520,0,0
14521,0.001181,0
14522,0,0
14523,0,0
14524,0.018692,0
14525,0,0
14526,0.042295,0.021941
14527,0.031915,0
14528,0.002913,0
14529,0.01626,0
14530,0,0
14531,0.005952,0
14532,0,0
14533,0,0
14534,0.011544,0
14535,0,0
14536,0.001548,0
14537,0,0
14538,0,0
14539,0,0
14540,0,0
14541,0,0
14542,0.016779,0
14543,0.00787,0
14544,0.065401,0.044872
14545,0,0
14546,0,0
14547,0,0
14548,0.002592,0
14549,0,0
14550,0.000629,0
14551,0.002932,0
14552,0,0
14553,0,0
14554,0,0
14555,0,0
14556,0.010345,0
14557,0.308511,0.213514
14558,0,0
14559,0.00995,0
14560,0,0
14561,0,0
14562,0.005408,0
14563,0.004464,0
14564,0,0
14565,0,0
14566,0.000461,0
14567,0,0
14568,0,0
14569,0.009281,0
14570,0,0
14571,0.040698,0.029326
14572,0.001318,0
14573,0,0
14574,0,0
14575,0,0
14576,0.009464,0
14577,0.010811,0
14578,0,0
14579,0.004158,0
14580,0.038835,0
14581,0.071429,0
14582,0,0
14583,0,0
14584,0,0
14585,0,0
14586,0.002865,0
14587,0.669242,0.583601
14588,0.020408,0
14589,0.016835,0
14590,0,0
14591,0,0
14592,0.014286,0
14593,0,0
14594,0.013752,0
14595,0.05,0
14596,0,0
14597,0,0
14598,0,0
14599,0.002217,0
14600,0,0
14601,0,0
14602,0.004739,0
14603,0.001861,0
14604,0,0
14605,0,0
14606,0.001669,0
14607,0.042328,0
14608,0.017109,0.008289
14609,0,0
14610,0.002799,0
14611,0.006821,0
14612,0,0
14613,0.004386,0
14614,0.006173,0
14615,0,0
14616,0,0
14617,0,0
14618,0,0
14619,0,0
14620,0,0
14621,0,0
14622,0,0
14623,0.002016,0
14624,0,0
14625,0.054152,0.010949
14626,0.08,0
14627,0.00463,0
14628,0,0
14629,0,0
14630,0,0
14631,0,0
14632,0,0
14633,0.148148,0.088608
14634,0.002123,0
14635,0,0
14636,0,0
14637,0,0
14638,0.003221,0
14639,0.004249,0
14640,0,0
14641,0,0
14642,0,0
14643,0.002105,0
14644,0,0
14645,0,0
14646,0,0
14647,0.005172,0
14648,0,0
14649,0,0
14650,0.00463,0
14651,0,0
14652,0,0
14653,0,0
14654,0,0
14655,0.00178,0
14656,0,0
14657,0.006645,0
14658,0,0
14659,0,0
14660,0.032558,0.004785
14661,0.017537,0
14662,0,0
14663,0,0
14664,0,0
14665,0,0
14666,0,0
14667,0,0
14668,0,0
14669,0.111643,0.061192
14670,0.032258,0
14671,0,0
14672,0,0
14673,0,0
14674,0,0
14675,0.012346,0
14676,0.006593,0
14677,0.014019,0
14678,0.002857,0
14679,0,0
14680,0.000762,0
14681,0.000734,0
14682,0.010638,0
14683,0.005941,0
14684,0.00313,0
14685,0,0
14686,0,0
14687,0.006085,0
14688,0.00625,0
14689,0.009091,0
14690,0.00324,0
14691,0,0
14692,0.041522,0.024476
14693,0,0
14694,0,0
14695,0.017682,0
14696,0,0
14697,0.127962,0.088942
14698,0,0
14699,0.003117,0
14700,0.003235,0
14701,0,0
14702,0.021277,0
14703,0,0
14704,0.001931,0
14705,0,0
14706,0,0
14707,0.007326,0
14708,0.004862,0
14709,0,0
14710,0.005682,0
14711,0,0
14712,0,0
14713,0,0
14714,0,0
14715,0.007246,0
14716,0.00291,0
14717,0,0
14718,0,0
14719,0,0
14720,0,0
14721,0,0
14722,0,0
14723,0,0
14724,0.002549,0
14725,0.113387,0.094048
14726,0,0
14727,0,0
14728,0,0
14729,0.427432,0.411058
14730,0,0
14731,0.00404,0
14732,0,0
14733,0.005128,0
14734,0,0
14735,0,0
14736,0.08525,0.072011
14737,0.004769,0
14738,0.008949,0
14739,0,0
14740,0.003699,0
14741,0,0
14742,0,0
14743,0,0
14744,0.007353,0
14745,0.001705,0
14746,0,0
14747,0,0
14748,0,0
14749,0,0
14750,0,0
14751,0.004717,0
14752,0.006849,0
14753,0,0
14754,0.009174,0
14755,0,0
14756,0,0
14757,0,0
14758,0.008639,0
14759,0,0
14760,0,0
14761,0,0
14762,0.011321,0
14763,0.0125,0
14764,0,0
14765,0,0
14766,0.003049,0
14767,0,0
14768,0.003046,0
14769,0,0
14770,0,0
14771,0,0
14772,0,0
14773,0,0
14774,0,0
14775,0,0
14776,0,0
14777,0,0
14778,0,0
14779,0,0
14780,0.025559,0
14781,0.10338,0.060362
14782,0.004121,0
14783,0.003101,0
14784,0,0
14785,0,0
14786,0.008772,0
14787,0,0
14788,0.006944,0
14789,0,0
14790,0,0
14791,0,0
14792,0.001471,0
14793,0.002296,0
14794,0.028139,0
14795,0,0
14796,0,0
14797,0.001792,0
14798,0,0
14799,0,0
14800,0.002353,0
14801,0.002004,0
14802,0,0
14803,0,0
14804,0,0
14805,0.00372,0
14806,0,0
14807,0,0
14808,0.001229,0
14809,0.002618,0
14810,0,0
14811,0,0
14812,0,0
14813,0,0
14814,0,0
14815,0,0
14816,0,0
14817,0,0
14818,0,0
14819,0,0
14820,0.001479,0
14821,0,0
14822,0.005906,0
14823,0.007398,0
14824,0.005769,0
14825,0.009709,0
14826,0,0
14827,0,0
14828,0,0
14829,0.002941,0
14830,0,0
14831,0,0
14832,0,0
14833,0,0
14834,0.009091,0
14835,0.00266,0
14836,0.045802,0
14837,0.003115,0
14838,0,0
14839,0.136986,0.117647
14840,0,0
14841,0,0
14842,0,0
14843,0,0
14844,0,0
14845,0,0
14846,0.019608,0
14847,0.008791,0
14848,0.008674,0.001248
14849,0.254237,0.136858
14850,0.000939,0
14851,0.044444,0
14852,0,0
14853,0,0
14854,0,0
14855,0,0
14856,0,0
14857,0,0
14858,0,0
14859,0,0
14860,0.018987,0
14861,0.000597,0
14862,0.007752,0
14863,0.005666,0
14864,0.009724,0
14865,0,0
14866,0,0
14867,0.011811,0.002373
14868,0.009247,0
14869,0.07767,0
14870,0.003879,0
14871,0.003515,0
14872,0,0
14873,0.02219,0.006213
14874,0.00363,0
14875,0,0
14876,0,0
14877,0.063804,0.050868
14878,0.004667,0
14879,0.001274,0
14880,0,0
14881,0,0
14882,0.003906,0
14883,0.0035,0
14884,0,0
14885,0.003455,0
14886,0,0
14887,0.008444,0
14888,0,0
14889,0,0
14890,0.116761,0.095778
14891,0,0
14892,0,0
14893,0.003359,0
14894,0.008403,0
14895,0,0
14896,0,0
14897,0,0
14898,0.007435,0
14899,0,0
14900,0,0
14901,0,0
14902,0,0
14903,0,0
14904,0.000529,0
14905,0,0
14906,0.004301,0
14907,0,0
14908,0,0
14909,0.002268,0
14910,0.054795,0.013889
14911,0.001125,0
14912,0,0
14913,0,0
14914,0,0
14915,0.002018,0
14916,0,0
14917,0,0
14918,0.004202,0
14919,0.001002,0
14920,0,0
14921,0,0
14922,0,0
14923,0.009679,0.000366
14924,0,0
14925,0,0
14926,0,0
14927,0.001565,0
14928,0.002872,0
14929,0.003231,0
14930,0,0
14931,0.006849,0
14932,0.003472,0
14933,0,0
14934,0.003152,0
14935,0.071749,0.051282
14936,0,0
14937,0.06,0
14938,0.000816,0
14939,0,0
14940,0.004049,0
14941,0.08871,0.033898
14942,0,0
14943,0.077399,0.0347
14944,0,0
14945,0,0
14946,0.002257,0
14947,0.006013,0
14948,0.002762,0
14949,0.007246,0
14950,0,0
14951,0.001164,0
14952,0,0
14953,0,0
14954,0.001965,0
14955,0.006135,0
14956,0.053812,0.004545
14957,0.002347,0
14958,0,0
14959,0,0
14960,0,0
14961,0,0
14962,0,0
14963,0.002389,0
14964,0.002128,0
14965,0.001112,0
14966,0,0
14967,0,0
14968,0,0
14969,0.012821,0
14970,0.027778,0
14971,0,0
14972,0,0
14973,0,0
14974,0,0
14975,0.247934,0.208696
14976,0,0
14977,0.004261,0
14978,0,0
14979,0,0
14980,0.026398,0.007837
14981,0,0
14982,0,0
14983,0.003155,0
14984,0,0
14985,0.019126,0
14986,0,0
14987,0,0
14988,0.024831,0
14989,0.003891,0
14990,0,0
14991,0,0
14992,0.007042,0
14993,0,0
14994,0.003817,0
14995,0.017241,0
14996,0,0
14997,0,0
14998,0.004608,0
14999,0,0
15000,0,0
15001,0.056522,0.004464
15002,0,0
15003,0,0
15004,0.00299,0
15005,0.002696,0
15006,0.748369,0.686973
15007,0.000978,0
15008,0.000853,0
15009,0,0
15010,0,0
15011,0.026786,0
15012,0.004392,0
15013,0.019231,0
15014,0,0
15015,0,0
15016,0.007067,0
15017,0.01005,0
15018,0,0
15019,0,0
15020,0,0
15021,0.003477,0
15022,0.327619,0.306358
15023,0.00202,0
15024,0,0
15025,0,0
15026,0,0
15027,0,0
15028,0,0
15029,0.003104,0
15030,0,0
15031,0,0
15032,0,0
15033,0.001783,0
15034,0.004065,0
15035,0,0
15036,0.010309,0
15037,0,0
15038,0.001264,0
15039,0,0
15040,0,0
15041,0.001013,0
15042,0,0
15043,0.011236,0
15044,0.020761,0
15045,0.013699,0
15046,0,0
15047,0.031159,0.019589
15048,0.003154,0
15049,0,0
15050,0.071856,0.018634
15051,0.005435,0
15052,0,0
15053,0,0
15054,0.002283,0
15055,0,0
15056,0,0
15057,0,0
15058,0.005128,0
15059,0.005013,0
15060,0.002249,0
15061,0,0
15062,0.000929,0
15063,0.005405,0
15064,0.018868,0
15065,0,0
15066,0,0
15067,0,0
15068,0.003871,0
15069,0,0
15070,0.008326,0
15071,0.004225,0
15072,0.098413,0.067961
15073,0,0
15074,0,0
15075,0.003356,0
15076,0,0
15077,0,0
15078,0.001787,0
15079,0.02029,0.013605
15080,0,0
15081,0,0
15082,0.005236,0
15083,0,0
15084,0,0
15085,0.111046,0.066745
15086,0.002532,0
15087,0.003135,0
15088,0,0
15089,0.004608,0
15090,0.000713,0
15091,0.413669,0.272727
15092,0.706122,0.623431
15093,0.105437,0.081531
15094,0.000708,0
15095,0,0
15096,0,0
15097,0.000914,0
15098,0.002208,0
15099,0,0
15100,0.009732,0
15101,0.002203,0
15102,0.007576,0
15103,0.010676,0
15104,0,0
15105,0.004354,0
15106,0,0
15107,0.004975,0
15108,0.001096,0
15109,0.004246,0
15110,0.004686,0
15111,0,0
15112,0.013757,0
15113,0.006557,0
15114,0,0
15115,0,0
15116,0,0
15117,0,0
15118,0.125,0
15119,0.011228,0.001504
15120,0.004348,0
15121,0.002786,0
15122,0,0
15123,0,0
15124,0,0
15125,0.010753,0
15126,0,0
15127,0.006525,0
15128,0.013514,0
15129,0,0
15130,0,0
15131,0,0
15132,0.003185,0
15133,0.006645,0
15134,0.002639,0
15135,0,0
15136,0.003976,0
15137,0,0
15138,0,0
15139,0,0
15140,0.009615,0
15141,0,0
15142,0.001321,0
15143,0,0
15144,0.00232,0
15145,0.003759,0
15146,0,0
15147,0,0
15148,0,0
15149,0,0
15150,0.01105,0
15151,0.002963,0
15152,0,0
15153,0,0
15154,0.000544,0
15155,0,0
15156,0,0
15157,0,0
15158,0.394068,0.317391
15159,0,0
15160,0,0
15161,0,0
15162,0,0
15163,0.013072,0
15164,0,0
15165,0,0
15166,0.008753,0
15167,0.005242,0
15168,0,0
15169,0.00189,0
15170,0,0
15171,0.003297,0
15172,0.012308,0
15173,0,0
15174,0,0
15175,0,0
15176,0.005137,0
15177,0,0
15178,0.039773,0
15179,0,0
15180,0,0
15181,0.017585,0.001181
15182,0.012457,0
15183,0,0
15184,0,0
15185,0.001449,0
15186,0,0
15187,0,0
15188,0,0
15189,0.00211,0
15190,0.00491,0
15191,0,0
15192,0.001412,0
15193,0,0
15194,0.005405,0
15195,0,0
15196,0.31,0.255319
15197,0.004739,0
15198,0.025,0
15199,0,0
15200,0,0
15201,0,0
15202,0.001477,0
15203,0,0
15204,0.010909,0
15205,0,0
15206,0,0
15207,0.005435,0
15208,0,0
15209,0.003409,0
15210,0,0
15211,0.531157,0.465257
15212,0.003322,0
15213,0.012346,0
15214,0.070707,0.010417
15215,0,0
15216,0.002227,0
15217,0.064815,0
15218,0,0
15219,0.001134,0
15220,0,0
15221,0.00173,0
15222,0.009554,0
15223,0,0
15224,0,0
15225,0.000846,0
15226,0,0
15227,0.06483,0.031097
15228,0.001121,0
15229,0.011083,0.004695
15230,0.009202,0
15231,0,0
15232,0,0
15233,0,0
15234,0.000948,0
15235,0.00768,0
15236,0.002503,0
15237,0.194268,0.116883
15238,0.003953,0
15239,0,0
15240,0.003861,0
15241,0,0
15242,0.353383,0.196154
15243,0,0
15244,0,0
15245,0.005563,0
15246,0,0
15247,0,0
15248,0.016159,0.010579
15249,0,0
15250,0.014178,0.003554
15251,0.005155,0
15252,0.001718,0
15253,0.002317,0
15254,0,0
15255,0,0
15256,0,0
15257,0.243836,0.18232
15258,0.003229,0
15259,0,0
15260,0,0
15261,0,0
15262,0,0
15263,0.01,0
15264,0.017429,0
15265,0.007692,0
15266,0.024291,0
15267,0,0
15268,0,0
15269,0,0
15270,0.007874,0
15271,0.004158,0
15272,0.00158,0
15273,0,0
15274,0,0
15275,0.051948,0
15276,0.010563,0
15277,0.001658,0
15278,0,0
15279,0,0
15280,0.008032,0
15281,0.018182,0
15282,0,0
15283,0,0
15284,0,0
15285,0.004342,0
15286,0.008902,0
15287,0.001541,0
15288,0.001756,0
15289,0.00793,0
15290,0,0
15291,0,0
15292,0,0
15293,0.013333,0
15294,0.005464,0
15295,0.016529,0
15296,0,0
15297,0.001748,0
15298,0.015152,0
15299,0.001178,0
15300,0.006329,0
15301,0,0
15302,0,0
15303,0,0
15304,0,0
15305,0,0
15306,0.037915,0
15307,0.001159,0
15308,0.002404,0
15309,0.171765,0.109785
15310,0,0
15311,0,0
15312,0.003503,0
15313,0,0
15314,0,0
15315,0,0
15316,0,0
15317,0,0
15318,0,0
15319,0.004957,0
15320,0,0
15321,0,0
15322,0.988,0.987705
15323,0,0
15324,0,0
15325,0,0
15326,0,0
15327,0.003597,0
15328,0.005348,0
15329,0.001828,0
15330,0,0
15331,0.306483,0.256461
15332,0.002564,0
15333,0.019097,0
15334,0.450382,0.28
15335,0,0
15336,0.002123,0
15337,0.024561,0
15338,0,0
15339,0,0
15340,0,0
15341,0,0
15342,0,0
15343,0.002288,0
15344,0,0
15345,0,0
15346,0,0
15347,0,0
15348,0.024351,0.014754
15349,0,0
15350,0,0
15351,0.002392,0
15352,0,0
15353,0.001096,0
15354,0.00232,0
15355,0,0
15356,0.000708,0
15357,0,0
15358,0,0
15359,0.002725,0
15360,0,0
15361,0,0
15362,0.003744,0
15363,0,0
15364,0,0
15365,0,0
15366,0.015152,0
15367,0,0
15368,0,0
15369,0.728421,0.714286
15370,0,0
15371,0.438776,0.415789
15372,0.006211,0
15373,0.003317,0
15374,0.000797,0
15375,0,0
15376,0,0
15377,0,0
15378,0.002732,0
15379,0.002255,0
15380,0,0
15381,0,0
15382,0.008547,0
15383,0,0
15384,0.004202,0
15385,0,0
15386,0,0
15387,0.010526,0
15388,0,0
15389,0.004645,0.001916
15390,0,0
15391,0.000953,0
15392,0,0
15393,0,0
15394,0.002055,0
15395,0,0
15396,0,0
15397,0.005505,0
15398,0,0
15399,0.01,0
15400,0,0
15401,0,0
15402,0,0
15403,0,0
15404,0,0
15405,0,0
15406,0,0
15407,0.000833,0
15408,0,0
15409,0.00047,0
15410,0,0
15411,0,0
15412,0,0
15413,0.000435,0
15414,0,0
15415,0.001761,0
15416,0.008883,0
15417,0.003482,0
15418,0,0
15419,0.959877,0.949686
15420,0.003209,0
15421,0.002604,0
15422,0.00692,0
15423,0,0
15424,0.018779,0
15425,0,0
15426,0.218391,0.089286
15427,0.842776,0.775714
15428,0,0
15429,0.006635,0
15430,0,0
15431,0,0
15432,0.004,0
15433,0.002469,0
15434,0,0
15435,0,0
15436,0.003195,0
15437,0,0
15438,0,0
15439,0.012195,0
15440,0,0
15441,0,0
15442,0.021088,0.013408
15443,0,0
15444,0.003003,0
15445,0.001527,0
15446,0.004847,0
15447,0.002237,0
15448,0,0
15449,0,0
15450,0,0
15451,0.210169,0.131488
15452,0,0
15453,0.005051,0
15454,0,0
15455,0,0
15456,0,0
15457,0,0
15458,0.002924,0
15459,0.003578,0
15460,0,0
15461,0.005576,0
15462,0.003717,0
15463,0.003774,0
15464,0,0
15465,0.001318,0
15466,0.000766,0
15467,0,0
15468,0.009434,0
15469,0,0
15470,0,0
15471,0,0
15472,0.002509,0
15473,0.002755,0
15474,0,0
15475,0,0
15476,0.006452,0
15477,0,0
15478,0,0
15479,0.008457,0
15480,0.006149,0
15481,0.027273,0
15482,0.00517,0
15483,0,0
15484,0.001466,0
15485,0,0
15486,0.000304,0
15487,0.008065,0
15488,0,0
15489,0.001312,0
15490,0,0
15491,0.146429,0.076642
15492,0.007837,0
15493,0.002646,0
15494,0,0
15495,0.002663,0
15496,0,0
15497,0,0
15498,0,0
15499,0,0
15500,0,0
15501,0.003318,0
15502,0.009091,0
15503,0.002443,0
15504,0.005236,0
15505,0,0
15506,0.002573,0
15507,0,0
15508,0.002157,0
15509,0,0
15510,0,0
15511,0.006981,0
15512,0.002545,0
15513,0,0
15514,0.0065,0
15515,0,0
15516,0,0
15517,0,0
15518,0,0
15519,0,0
15520,0,0
15521,0.019231,0
15522,0.009251,0.00093
15523,0,0
15524,0,0
15525,0,0
15526,0.017804,0
15527,0.004654,0.001928
15528,0,0
15529,0.000724,0
15530,0.002125,0
15531,0,0
15532,0.007554,0
15533,0,0
15534,0.063492,0
15535,0.002222,0
15536,0,0
15537,0.001458,0
15538,0,0
15539,0,0
15540,0.62012,0.497738
15541,0.002137,0
15542,0.005576,0
15543,0.026226,0.014925
15544,0.008026,0
15545,0,0
15546,0.001215,0
15547,0,0
15548,0,0
15549,0.001835,0
15550,0.002556,0
15551,0.009225,0
15552,0.002882,0
15553,0,0
15554,0,0
15555,0.002058,0
15556,0.014925,0
15557,0.104418,0.081301
15558,0.006689,0
15559,0,0
15560,0,0
15561,0,0
15562,0,0
15563,0.705163,0.60274
15564,0.00639,0
15565,0,0
15566,0,0
15567,0.073171,0.041295
15568,0,0
15569,0,0
15570,0.007853,0
15571,0,0
15572,0,0
15573,0.005682,0
15574,0.002212,0
15575,0.004324,0
15576,0,0
15577,0.002829,0
15578,0,0
15579,0.038889,0.005747
15580,0.044248,0.004545
15581,0.001044,0
15582,0.02,0
15583,0,0
15584,0,0
15585,0,0
15586,0,0
15587,0,0
15588,0,0
15589,0.015625,0
15590,0,0
15591,0,0
15592,0.001271,0
15593,0.004357,0
15594,0.042857,0
15595,0,0
15596,0,0
15597,0,0
15598,0.014815,0
15599,0,0
15600,0.007874,0
15601,0.000869,0
15602,0.001858,0
15603,0.012282,0
15604,0.02526,0.014993
15605,0,0
15606,0,0
15607,0,0
15608,0.005607,0
15609,0.043312,0.03466
15610,0,0
15611,0,0
15612,0.007426,0
15613,0.013758,0
15614,0,0
15615,0.004329,0
15616,0,0
15617,0,0
15618,0,0
15619,0.004264,0
15620,0.083333,0.044776
15621,0,0
15622,0,0
15623,0.004751,0
15624,0,0
15625,0.00431,0
15626,0,0
15627,0.03663,0.007491
15628,0,0
15629,0.002179,0
15630,0,0
15631,0.01046,0
15632,0.000757,0
15633,0,0
15634,0.002249,0
15635,0,0
15636,0.001009,0
15637,0,0
15638,0,0
15639,0.011056,0.006101
15640,0.002307,0
15641,0.007194,0
15642,0,0
15643,0.003584,0
15644,0.017964,0.003021
15645,0.010363,0
15646,0.028169,0
15647,0.008824,0
15648,0.025408,0.014679
15649,0.001689,0
15650,0,0
15651,0,0
15652,0,0
15653,0,0
15654,0.002034,0
15655,0.011561,0
15656,0.002985,0
15657,0.00552,0
15658,0,0
15659,0,0
15660,0,0
15661,0,0
15662,0.007812,0
15663,0,0
15664,0,0
15665,0,0
15666,0.004751,0
15667,0.009615,0
15668,0,0
15669,0,0
15670,0,0
15671,0.129479,0.0982
15672,0.14032,0.102336
15673,0.001397,0
15674,0.014286,0
15675,0,0
15676,0.002941,0
15677,0.174658,0.157343
15678,0,0
15679,0.006303,0
15680,0.001063,0
15681,0,0
15682,0.000642,0
15683,0,0
15684,0,0
15685,0,0
15686,0,0
15687,0.004878,0
15688,0.043928,0.028646
15689,0,0
15690,0,0
15691,0,0
15692,0,0
15693,0.00189,0
15694,0.003367,0
15695,0,0
15696,0,0
15697,0,0
15698,0.012658,0
15699,0,0
15700,0.002297,0
15701,0,0
15702,0,0
15703,0.003255,0
15704,0,0
15705,0.000805,0
15706,0.002822,0
15707,0.016369,0
15708,0,0
15709,0.003876,0
15710,0.002033,0
15711,0.001441,0
15712,0,0
15713,0,0
15714,0,0
15715,0,0
15716,0,0
15717,0,0
15718,0,0
15719,0,0
15720,0.001558,0
15721,0.001441,0
15722,0.478873,0.338095
15723,0,0
15724,0.000571,0
15725,0.014451,0
15726,0.00678,0
15727,0.015625,0
15728,0,0
15729,0.027586,0.020833
15730,0,0
15731,0.002208,0
15732,0.027092,0.01201
15733,0,0
15734,0.003571,0
15735,0.001616,0
15736,0,0
15737,0.009412,0
15738,0,0
15739,0,0
15740,0.027397,0
15741,0,0
15742,0,0
15743,0,0
15744,0.096491,0.054054
15745,0,0
15746,0,0
15747,0,0
15748,0.003902,0
15749,0,0
15750,0,0
15751,0.006452,0
15752,0,0
15753,0.003096,0
15754,0.002457,0
15755,0,0
15756,0,0
15757,0,0
15758,0,0
15759,0.001357,0
15760,0.008696,0
15761,0,0
15762,0,0
15763,0.765217,0.705015
15764,0,0
15765,0,0
15766,0.003268,0
15767,0.954098,0.822742
15768,0,0
15769,0.008621,0
15770,0,0
15771,0.001762,0
15772,0.013937,0.002243
15773,0.009259,0
15774,0.001005,0
15775,0,0
15776,0.012698,0.003195
15777,0.002309,0
15778,0.043919,0.02069
15779,0,0
15780,0.010989,0
15781,0,0
15782,0.009569,0
15783,0,0
15784,0,0
15785,0,0
15786,0,0
15787,0,0
15788,0,0
15789,0.005454,0
15790,0,0
15791,0.009281,0
15792,0,0
15793,0.000687,0
15794,0.002757,0
15795,0,0
15796,0.002874,0
15797,0.021429,0
15798,0,0
15799,0,0
15800,0,0
15801,0.019608,0.005405
15802,0.006024,0
15803,0,0
15804,0,0
15805,0.007937,0
15806,0.003704,0
15807,0.061837,0.039286
15808,0.405405,0.380282
15809,0,0
15810,0.003676,0
15811,0.008825,0.005227
15812,0.004902,0
15813,0,0
15814,0,0
15815,0,0
15816,0.004651,0
15817,0,0
15818,0.001183,0
15819,0,0
15820,0.005747,0
15821,0.023952,0
15822,0.004808,0
15823,0.006557,0
15824,0,0
15825,0,0
15826,0.002797,0
15827,0,0
15828,0.01087,0
15829,0.051051,0.033639
15830,0,0
15831,0.002246,0
15832,0.001003,0
15833,0,0
15834,0,0
15835,0,0
15836,0,0
15837,0,0
15838,0,0
15839,0.005985,0
15840,0.008253,0
15841,0,0
15842,0.008403,0
15843,0,0
15844,0.005693,0
15845,0,0
15846,0.015748,0
15847,0,0
15848,0,0
15849,0.007018,0
15850,0.004706,0
15851,0,0
15852,0,0
15853,0.001923,0
15854,0.012618,0
15855,0.013793,0
15856,0,0
15857,0,0
15858,0,0
15859,0.030769,0
15860,0,0
15861,0,0
15862,0.008432,0
15863,0,0
15864,0,0
15865,0,0
15866,0.003509,0
15867,0,0
15868,0,0
15869,0.083871,0.046053
15870,0.004444,0
15871,0.021622,0
15872,0.00716,0
15873,0.000508,0
15874,0.003839,0
15875,0.024845,0
15876,0,0
15877,0,0
15878,0,0
15879,0,0
15880,0.539095,0.447257
15881,0.001923,0
15882,0.002591,0
15883,0,0
15884,0.002653,0
15885,0.001304,0
15886,0,0
15887,0.011765,0
15888,0.002967,0
15889,0,0
15890,0,0
15891,0,0
15892,0.002609,0
15893,0.009852,0
15894,0,0
15895,0.013245,0
15896,0.012295,0
15897,0.257699,0.214403
15898,0,0
15899,0,0
15900,0.002028,0
15901,0,0
15902,0.001664,0
15903,0,0
15904,0,0
15905,0.006309,0
15906,0.003824,0
15907,0,0
15908,0,0
15909,0,0
15910,0,0
15911,0.003974,0
15912,0,0
15913,0,0
15914,0.066879,0.035714
15915,0,0
15916,0,0
15917,0.00211,0
15918,0.002427,0
15919,0.00451,0
15920,0,0
15921,0.007533,0
15922,0,0
15923,0,0
15924,0,0
15925,0.002391,0
15926,0.026316,0
15927,0.016818,0
15928,0,0
15929,0.268868,0.218447
15930,0.001658,0
15931,0,0
15932,0.003125,0
15933,0.006098,0
15934,0,0
15935,0,0
15936,0.013333,0
15937,0,0
15938,0.012673,0
15939,0,0
15940,0,0
15941,0,0
15942,0,0
15943,0,0
15944,0.004016,0
15945,0.012397,0
15946,0,0
15947,0,0
15948,0,0
15949,0,0
15950,0.002153,0
15951,0.005599,0.00157
15952,0,0
15953,0,0
15954,0.001418,0
15955,0.002237,0
15956,0.004367,0
15957,0,0
15958,0,0
15959,0.00381,0
15960,0.028,0.018072
15961,0.013699,0
15962,0,0
15963,0,0
15964,0,0
15965,0,0
15966,0,0
15967,0.004525,0
15968,0,0
15969,0,0
15970,0.010811,0
15971,0.002261,0
15972,0.006,0
15973,0.267327,0.126316
15974,0.000661,0
15975,0.000401,0
15976,0.114693,0.088855
15977,0,0
15978,0,0
15979,0.001293,0
15980,0,0
15981,0,0
15982,0.362981,0.3
15983,0,0
15984,0.383081,0.363272
15985,0.007143,0
15986,0.001825,0
15987,0.000789,0
15988,0,0
15989,0,0
15990,0.021978,0
15991,0,0
15992,0,0
15993,0.001304,0
15994,0.013889,0
15995,0.002503,0
15996,0,0
15997,0.006897,0
15998,0.02649,0
15999,0,0
16000,0,0
16001,0,0
16002,0.008264,0
16003,0.003989,0
16004,0,0
16005,0.013793,0
16006,0.00072,0
16007,0,0
16008,0.003058,0
16009,0,0
16010,0.001442,0
16011,0,0
16012,0.001252,0
16013,0,0
16014,0.021505,0
16015,0,0
16016,0.001389,0
16017,0.001517,0
16018,0,0
16019,0,0
16020,0.019608,0
16021,0.007117,0.00507
16022,0.004329,0
16023,0,0
16024,0,0
16025,0.007707,0
16026,0,0
16027,0,0
16028,0.008287,0
16029,0,0
16030,0,0
16031,0,0
16032,0.039792,0.013986
16033,0,0
16034,0,0
16035,0,0
16036,0.00641,0
16037,0,0
16038,0,0
16039,0,0
16040,0.003096,0
16041,0,0
16042,0,0
16043,0,0
16044,0,0
16045,0.004219,0
16046,0,0
16047,0,0
16048,0,0
16049,0,0
16050,0.001318,0
16051,0.005882,0
16052,0.007353,0
16053,0.028409,0
16054,0,0
16055,0,0
16056,0.009302,0
16057,0.395604,0.306818
16058,0,0
16059,0,0
16060,0,0
16061,0,0
16062,0.023256,0
